1779957977.776502 server started (1113832): version 3.6, socket /home/skynet/sockets/tmux-1000/verbose-test, protocol 8
1779957977.776570 on Linux 7.0.0-15-generic #15-Ubuntu SMP PREEMPT_DYNAMIC Wed Apr 22 16:06:43 UTC 2026
1779957977.776586 using libevent 2.1.12-stable poll
1779957977.776594 using ncurses 6.5 20251123
1779957977.924142 cmdq_next <global>: [bind-key/0x725c34a9f500] (0), flags 0
1779957977.924152 cmd_find_best_session: 0 sessions to try
1779957977.924159 cmd_find_current_client: no target, return (nil)
1779957977.924165 cmd_find_best_session: 0 sessions to try
1779957977.924171 cmd_find_current_client: no target, return (nil)
1779957977.924178 cmd_find_best_session: 0 sessions to try
1779957977.924188 cmd_find_best_session: 0 sessions to try
1779957977.924198 key_bindings_add: 0x30 0 = select-window -t :=0
1779957977.924205 cmd_find_best_session: 0 sessions to try
1779957977.924212 cmdq_next <global>: [bind-key/0x725c34a9f600] (0), flags 0
1779957977.924219 cmd_find_best_session: 0 sessions to try
1779957977.924227 cmd_find_current_client: no target, return (nil)
1779957977.924234 cmd_find_best_session: 0 sessions to try
1779957977.924244 cmd_find_current_client: no target, return (nil)
1779957977.924250 cmd_find_best_session: 0 sessions to try
1779957977.924257 cmd_find_best_session: 0 sessions to try
1779957977.924267 key_bindings_add: 0x31 1 = select-window -t :=1
1779957977.924276 cmd_find_best_session: 0 sessions to try
1779957977.924283 cmdq_next <global>: [bind-key/0x725c34a9f700] (0), flags 0
1779957977.924290 cmd_find_best_session: 0 sessions to try
1779957977.924296 cmd_find_current_client: no target, return (nil)
1779957977.924305 cmd_find_best_session: 0 sessions to try
1779957977.924311 cmd_find_current_client: no target, return (nil)
1779957977.924317 cmd_find_best_session: 0 sessions to try
1779957977.924323 cmd_find_best_session: 0 sessions to try
1779957977.924332 key_bindings_add: 0x32 2 = select-window -t :=2
1779957977.924339 cmd_find_best_session: 0 sessions to try
1779957977.924348 cmdq_next <global>: [bind-key/0x725c34a9f800] (0), flags 0
1779957977.924354 cmd_find_best_session: 0 sessions to try
1779957977.924360 cmd_find_current_client: no target, return (nil)
1779957977.924421 cmd_find_best_session: 0 sessions to try
1779957977.924429 cmd_find_current_client: no target, return (nil)
1779957977.924436 cmd_find_best_session: 0 sessions to try
1779957977.924442 cmd_find_best_session: 0 sessions to try
1779957977.924453 key_bindings_add: 0x33 3 = select-window -t :=3
1779957977.924461 cmd_find_best_session: 0 sessions to try
1779957977.924492 cmdq_next <global>: [bind-key/0x725c34a9f900] (0), flags 0
1779957977.924501 cmd_find_best_session: 0 sessions to try
1779957977.924507 cmd_find_current_client: no target, return (nil)
1779957977.924515 cmd_find_best_session: 0 sessions to try
1779957977.924521 cmd_find_current_client: no target, return (nil)
1779957977.924528 cmd_find_best_session: 0 sessions to try
1779957977.924570 cmd_find_best_session: 0 sessions to try
1779957977.924583 key_bindings_add: 0x34 4 = select-window -t :=4
1779957977.924591 cmd_find_best_session: 0 sessions to try
1779957977.924599 cmdq_next <global>: [bind-key/0x725c34a9fa00] (0), flags 0
1779957977.924615 cmd_find_best_session: 0 sessions to try
1779957977.924631 cmd_find_current_client: no target, return (nil)
1779957977.924652 cmd_find_best_session: 0 sessions to try
1779957977.924673 cmd_find_current_client: no target, return (nil)
1779957977.924691 cmd_find_best_session: 0 sessions to try
1779957977.924711 cmd_find_best_session: 0 sessions to try
1779957977.924738 key_bindings_add: 0x35 5 = select-window -t :=5
1779957977.924766 cmd_find_best_session: 0 sessions to try
1779957977.924786 cmdq_next <global>: [bind-key/0x725c34a9fb00] (0), flags 0
1779957977.924798 cmd_find_best_session: 0 sessions to try
1779957977.924814 cmd_find_current_client: no target, return (nil)
1779957977.924823 cmd_find_best_session: 0 sessions to try
1779957977.924834 cmd_find_current_client: no target, return (nil)
1779957977.924842 cmd_find_best_session: 0 sessions to try
1779957977.924852 cmd_find_best_session: 0 sessions to try
1779957977.924864 key_bindings_add: 0x36 6 = select-window -t :=6
1779957977.924871 cmd_find_best_session: 0 sessions to try
1779957977.924877 cmdq_next <global>: [bind-key/0x725c34a9fc00] (0), flags 0
1779957977.924887 cmd_find_best_session: 0 sessions to try
1779957977.924894 cmd_find_current_client: no target, return (nil)
1779957977.924902 cmd_find_best_session: 0 sessions to try
1779957977.924910 cmd_find_current_client: no target, return (nil)
1779957977.924918 cmd_find_best_session: 0 sessions to try
1779957977.924928 cmd_find_best_session: 0 sessions to try
1779957977.924941 key_bindings_add: 0x37 7 = select-window -t :=7
1779957977.924950 cmd_find_best_session: 0 sessions to try
1779957977.924959 cmdq_next <global>: [bind-key/0x725c34a9fd00] (0), flags 0
1779957977.924970 cmd_find_best_session: 0 sessions to try
1779957977.924977 cmd_find_current_client: no target, return (nil)
1779957977.924986 cmd_find_best_session: 0 sessions to try
1779957977.924993 cmd_find_current_client: no target, return (nil)
1779957977.925000 cmd_find_best_session: 0 sessions to try
1779957977.925009 cmd_find_best_session: 0 sessions to try
1779957977.925018 key_bindings_add: 0x38 8 = select-window -t :=8
1779957977.925025 cmd_find_best_session: 0 sessions to try
1779957977.925037 cmdq_next <global>: [bind-key/0x725c34a9fe00] (0), flags 0
1779957977.925047 cmd_find_best_session: 0 sessions to try
1779957977.925069 cmd_find_current_client: no target, return (nil)
1779957977.925083 cmd_find_best_session: 0 sessions to try
1779957977.925092 cmd_find_current_client: no target, return (nil)
1779957977.925100 cmd_find_best_session: 0 sessions to try
1779957977.925107 cmd_find_best_session: 0 sessions to try
1779957977.925117 key_bindings_add: 0x39 9 = select-window -t :=9
1779957977.925126 cmd_find_best_session: 0 sessions to try
1779957977.925138 cmdq_next <global>: [bind-key/0x725c34a9ff00] (0), flags 0
1779957977.925145 cmd_find_best_session: 0 sessions to try
1779957977.925152 cmd_find_current_client: no target, return (nil)
1779957977.925161 cmd_find_best_session: 0 sessions to try
1779957977.925220 cmd_find_current_client: no target, return (nil)
1779957977.925232 cmd_find_best_session: 0 sessions to try
1779957977.925240 cmd_find_best_session: 0 sessions to try
1779957977.925249 key_bindings_add: 0x3a : = command-prompt
1779957977.925257 cmd_find_best_session: 0 sessions to try
1779957977.925272 cmdq_next <global>: [bind-key/0x725c34aa1000] (0), flags 0
1779957977.925281 cmd_find_best_session: 0 sessions to try
1779957977.925288 cmd_find_current_client: no target, return (nil)
1779957977.925295 cmd_find_best_session: 0 sessions to try
1779957977.925307 cmd_find_current_client: no target, return (nil)
1779957977.925316 cmd_find_best_session: 0 sessions to try
1779957977.925325 cmd_find_best_session: 0 sessions to try
1779957977.925335 key_bindings_add: 0x3b ; = last-pane
1779957977.925345 cmd_find_best_session: 0 sessions to try
1779957977.925353 cmdq_next <global>: [bind-key/0x725c34aa1100] (0), flags 0
1779957977.925361 cmd_find_best_session: 0 sessions to try
1779957977.925367 cmd_find_current_client: no target, return (nil)
1779957977.925374 cmd_find_best_session: 0 sessions to try
1779957977.925383 cmd_find_current_client: no target, return (nil)
1779957977.925392 cmd_find_best_session: 0 sessions to try
1779957977.925402 cmd_find_best_session: 0 sessions to try
1779957977.925411 key_bindings_add: 0x3d = = choose-buffer -Z
1779957977.925421 cmd_find_best_session: 0 sessions to try
1779957977.925430 cmdq_next <global>: [bind-key/0x725c34aa1200] (0), flags 0
1779957977.925438 cmd_find_best_session: 0 sessions to try
1779957977.925445 cmd_find_current_client: no target, return (nil)
1779957977.925452 cmd_find_best_session: 0 sessions to try
1779957977.925459 cmd_find_current_client: no target, return (nil)
1779957977.925469 cmd_find_best_session: 0 sessions to try
1779957977.925478 cmd_find_best_session: 0 sessions to try
1779957977.925489 key_bindings_add: 0x3f ? = list-keys -N
1779957977.925499 cmd_find_best_session: 0 sessions to try
1779957977.925510 cmdq_next <global>: [bind-key/0x725c34aa1300] (0), flags 0
1779957977.925521 cmd_find_best_session: 0 sessions to try
1779957977.925530 cmd_find_current_client: no target, return (nil)
1779957977.925567 cmd_find_best_session: 0 sessions to try
1779957977.925577 cmd_find_current_client: no target, return (nil)
1779957977.925584 cmd_find_best_session: 0 sessions to try
1779957977.925591 cmd_find_best_session: 0 sessions to try
1779957977.925600 key_bindings_add: 0x44 D = choose-client -Z
1779957977.925610 cmd_find_best_session: 0 sessions to try
1779957977.925624 cmdq_next <global>: [bind-key/0x725c34aa1400] (0), flags 0
1779957977.925632 cmd_find_best_session: 0 sessions to try
1779957977.925642 cmd_find_current_client: no target, return (nil)
1779957977.925649 cmd_find_best_session: 0 sessions to try
1779957977.925656 cmd_find_current_client: no target, return (nil)
1779957977.925661 cmd_find_best_session: 0 sessions to try
1779957977.925670 cmd_find_best_session: 0 sessions to try
1779957977.925678 key_bindings_add: 0x45 E = select-layout -E
1779957977.925687 cmd_find_best_session: 0 sessions to try
1779957977.925693 cmdq_next <global>: [bind-key/0x725c34aa1500] (0), flags 0
1779957977.925700 cmd_find_best_session: 0 sessions to try
1779957977.925706 cmd_find_current_client: no target, return (nil)
1779957977.925713 cmd_find_best_session: 0 sessions to try
1779957977.925720 cmd_find_current_client: no target, return (nil)
1779957977.925729 cmd_find_best_session: 0 sessions to try
1779957977.925741 cmd_find_best_session: 0 sessions to try
1779957977.925751 key_bindings_add: 0x4c L = switch-client -l
1779957977.925761 cmd_find_best_session: 0 sessions to try
1779957977.925768 cmdq_next <global>: [bind-key/0x725c34aa1600] (0), flags 0
1779957977.925779 cmd_find_best_session: 0 sessions to try
1779957977.925787 cmd_find_current_client: no target, return (nil)
1779957977.925795 cmd_find_best_session: 0 sessions to try
1779957977.925803 cmd_find_current_client: no target, return (nil)
1779957977.925810 cmd_find_best_session: 0 sessions to try
1779957977.925853 cmd_find_best_session: 0 sessions to try
1779957977.925871 key_bindings_add: 0x4d M = select-pane -M
1779957977.925886 cmd_find_best_session: 0 sessions to try
1779957977.925898 cmdq_next <global>: [bind-key/0x725c34aa1700] (0), flags 0
1779957977.925909 cmd_find_best_session: 0 sessions to try
1779957977.925923 cmd_find_current_client: no target, return (nil)
1779957977.925935 cmd_find_best_session: 0 sessions to try
1779957977.925946 cmd_find_current_client: no target, return (nil)
1779957977.925964 cmd_find_best_session: 0 sessions to try
1779957977.925976 cmd_find_best_session: 0 sessions to try
1779957977.925991 key_bindings_add: 0x5b [ = copy-mode
1779957977.926004 cmd_find_best_session: 0 sessions to try
1779957977.926015 cmdq_next <global>: [bind-key/0x725c34aa1800] (0), flags 0
1779957977.926022 cmd_find_best_session: 0 sessions to try
1779957977.926030 cmd_find_current_client: no target, return (nil)
1779957977.926038 cmd_find_best_session: 0 sessions to try
1779957977.926044 cmd_find_current_client: no target, return (nil)
1779957977.926052 cmd_find_best_session: 0 sessions to try
1779957977.926059 cmd_find_best_session: 0 sessions to try
1779957977.926068 key_bindings_add: 0x5d ] = paste-buffer -p
1779957977.926076 cmd_find_best_session: 0 sessions to try
1779957977.926086 cmdq_next <global>: [bind-key/0x725c34aa1900] (0), flags 0
1779957977.926094 cmd_find_best_session: 0 sessions to try
1779957977.926100 cmd_find_current_client: no target, return (nil)
1779957977.926108 cmd_find_best_session: 0 sessions to try
1779957977.926113 cmd_find_current_client: no target, return (nil)
1779957977.926120 cmd_find_best_session: 0 sessions to try
1779957977.926126 cmd_find_best_session: 0 sessions to try
1779957977.926135 key_bindings_add: 0x63 c = new-window
1779957977.926143 cmd_find_best_session: 0 sessions to try
1779957977.926151 cmdq_next <global>: [bind-key/0x725c34aa1a00] (0), flags 0
1779957977.926158 cmd_find_best_session: 0 sessions to try
1779957977.926164 cmd_find_current_client: no target, return (nil)
1779957977.926170 cmd_find_best_session: 0 sessions to try
1779957977.926176 cmd_find_current_client: no target, return (nil)
1779957977.926184 cmd_find_best_session: 0 sessions to try
1779957977.926194 cmd_find_best_session: 0 sessions to try
1779957977.926202 key_bindings_add: 0x64 d = detach-client
1779957977.926210 cmd_find_best_session: 0 sessions to try
1779957977.926216 cmdq_next <global>: [bind-key/0x725c34aa1b00] (0), flags 0
1779957977.926225 cmd_find_best_session: 0 sessions to try
1779957977.926235 cmd_find_current_client: no target, return (nil)
1779957977.926241 cmd_find_best_session: 0 sessions to try
1779957977.926248 cmd_find_current_client: no target, return (nil)
1779957977.926260 cmd_find_best_session: 0 sessions to try
1779957977.926270 cmd_find_best_session: 0 sessions to try
1779957977.926292 key_bindings_add: 0x66 f = command-prompt { find-window -Z "%%" }
1779957977.926308 cmd_find_best_session: 0 sessions to try
1779957977.926322 cmdq_next <global>: [bind-key/0x725c34aa1c00] (0), flags 0
1779957977.926331 cmd_find_best_session: 0 sessions to try
1779957977.926340 cmd_find_current_client: no target, return (nil)
1779957977.926348 cmd_find_best_session: 0 sessions to try
1779957977.926355 cmd_find_current_client: no target, return (nil)
1779957977.926363 cmd_find_best_session: 0 sessions to try
1779957977.926372 cmd_find_best_session: 0 sessions to try
1779957977.926382 key_bindings_add: 0x69 i = display-message
1779957977.926389 cmd_find_best_session: 0 sessions to try
1779957977.926398 cmdq_next <global>: [bind-key/0x725c34aa1d00] (0), flags 0
1779957977.926407 cmd_find_best_session: 0 sessions to try
1779957977.926412 cmd_find_current_client: no target, return (nil)
1779957977.926418 cmd_find_best_session: 0 sessions to try
1779957977.926424 cmd_find_current_client: no target, return (nil)
1779957977.926432 cmd_find_best_session: 0 sessions to try
1779957977.926440 cmd_find_best_session: 0 sessions to try
1779957977.926448 key_bindings_add: 0x6c l = last-window
1779957977.926475 cmd_find_best_session: 0 sessions to try
1779957977.926486 cmdq_next <global>: [bind-key/0x725c34aa1e00] (0), flags 0
1779957977.926492 cmd_find_best_session: 0 sessions to try
1779957977.926505 cmd_find_current_client: no target, return (nil)
1779957977.926514 cmd_find_best_session: 0 sessions to try
1779957977.926520 cmd_find_current_client: no target, return (nil)
1779957977.926528 cmd_find_best_session: 0 sessions to try
1779957977.926570 cmd_find_best_session: 0 sessions to try
1779957977.926586 key_bindings_add: 0x6d m = select-pane -m
1779957977.926594 cmd_find_best_session: 0 sessions to try
1779957977.926605 cmdq_next <global>: [bind-key/0x725c34aa1f00] (0), flags 0
1779957977.926616 cmd_find_best_session: 0 sessions to try
1779957977.926622 cmd_find_current_client: no target, return (nil)
1779957977.926629 cmd_find_best_session: 0 sessions to try
1779957977.926637 cmd_find_current_client: no target, return (nil)
1779957977.926646 cmd_find_best_session: 0 sessions to try
1779957977.926652 cmd_find_best_session: 0 sessions to try
1779957977.926662 key_bindings_add: 0x6e n = next-window
1779957977.926669 cmd_find_best_session: 0 sessions to try
1779957977.926676 cmdq_next <global>: [bind-key/0x725c34aa4000] (0), flags 0
1779957977.926686 cmd_find_best_session: 0 sessions to try
1779957977.926692 cmd_find_current_client: no target, return (nil)
1779957977.926700 cmd_find_best_session: 0 sessions to try
1779957977.926709 cmd_find_current_client: no target, return (nil)
1779957977.926717 cmd_find_best_session: 0 sessions to try
1779957977.926731 cmd_find_best_session: 0 sessions to try
1779957977.926741 key_bindings_add: 0x6f o = select-pane -t :.+
1779957977.926748 cmd_find_best_session: 0 sessions to try
1779957977.926756 cmdq_next <global>: [bind-key/0x725c34aa4100] (0), flags 0
1779957977.926765 cmd_find_best_session: 0 sessions to try
1779957977.926771 cmd_find_current_client: no target, return (nil)
1779957977.926777 cmd_find_best_session: 0 sessions to try
1779957977.926784 cmd_find_current_client: no target, return (nil)
1779957977.926792 cmd_find_best_session: 0 sessions to try
1779957977.926802 cmd_find_best_session: 0 sessions to try
1779957977.926812 key_bindings_add: 0x43 C = customize-mode -Z
1779957977.926819 cmd_find_best_session: 0 sessions to try
1779957977.926827 cmdq_next <global>: [bind-key/0x725c34aa4200] (0), flags 0
1779957977.926834 cmd_find_best_session: 0 sessions to try
1779957977.926844 cmd_find_current_client: no target, return (nil)
